id,text,Hello,Done,Connect,Order,Changing,Return,Other,Inform,Request,ID_product,size_product,color_product,material_product,cost_product,amount_product,name_promotion,content_promotion,Id member,phone member,addr member,level member,benefit member,feedback,shiping fee,size customer,height customer,weight customer,addr store,phone store
384440,vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384441,251.730.9099.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384442,Khách 105: Get Started,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384443,onversation: Khách 106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384444,e nhờ chị gửi về lại cho bên e với ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384445,dạ do 2 mẫu này giống nhau quá ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384446,Khách 106: E đó nói dạ chị vậy mà vẫn gửi sét,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384447,"Khách 106: Hôm trước bên e gọi cho chị,chị cũng sợ lộn nữa nên c đã nhắc e đó là nhớ gửi đầm cho c nha coi chừng gửi lộn sét đó c k mặc sét đâu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384448,Khách 106: Trong bill có in rõ ràng mà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384449,Khách 106: Nhưng c đặt là đầm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384450,Khách 106: Mấy live sau này phương moi live là sét,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384451,Khách 106: Mẫu này lúc chị đặt mấy live trước phương live la đầm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384452,dạ chị mẫu đó không phải đầm ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384453,Khách 106: Chị đặt đầm mà e oi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384454,Khách 106: Vậy mà vẫn gửi sét vậy nè,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384455,Khách 106: Đừng lấy sét nha chị k mặc sét đâu e ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384456,Khách 106: Chị nói là chị đặt M 17 đầm body soc duoi cá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384457,Khách 106: Mà bên e lại gửi lộn đồ cho chị nữa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384458,Khách 106: E ơi c mới nhận đồ nè,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384459,Khách 106: Ok e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384460,ĐÃ ĐỔI TRẢ HÀNG LỖI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384461,ĐÃ ĐỔI TRẢ HÀNG LỔI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384462,e gửi lại chị 1 chai nước hoa blue chanel và 1 cái đầm nha vằn nha chị,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384463,giờ e đi đơn hàng lại cho chị luôn ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384464,hôm nay hàng về,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384465,dạ chị do cái đầm vằn bên e hết hàng e đợi hàng về lại nên chưa đi ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384466,Khách 106: E ơi gửi hàng cho chị chưa mà chị chưa nhận đc nửa e ơi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384467,Khách 106: Với đơn trước bên em còn nợ chị cai đầm này nữa gửi cho chi luon nha e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384468,shop gửi nước hoa chanel blue cho chị ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384469,dạ em nhận được đơn hàng của chị rồi ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384470,dạ chị,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384471,Khách 106: C gửi hàng cho bên e lúc sáng rồi nhé e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384472,Khách 106: Ok e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384473,dạ chị đơn lỗi 215k e đợi mẫu kia chị gửi về e cho đi chung mẫu đúng cho chị luôn nha chị,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384474,dạ e vừa nhận được đơn lỗi của chị ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384475,chị gửi 2 đơn hàng lỗi về lại cho bên e nha chị,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384476,dạ chị gửi lại cho bên e nha chị,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384477,Khách 106: Với đơn hàng trước chị gửi lại bên e nhận dc chưa vậy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384478,Khách 106: Vậy chị gửi lại bên em đổi lại cho chi ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384479,do hàng đợt này bên e nhiều quá các bạn bên bộ phận soạn không kiểm soát nên soạn nhầm cho chị nữa ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384481,dạ bên e lại gửi nhầm cho chị nữa rồi ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384482,Khách 106: Mà lại giao cho chị chai này vậy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384483,Khách 106: Mà lại giao cho chị chai này nè,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384484,Khách 106: Chị đặt ma10 chanel bleu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384485,Khách 106: E ơi chị mới nhận nước hoa lại giao hàng lộn cho c nua rồi nè,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384486,Khách 106: Ok e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384487,Dạ khi nào shop nhận được hàng lỗi của chị shop sẽ báo lại cho chị yêu ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384488,Khách 106: Chị gửi hàng cho bên e rồi nhé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384489,dạ đúng ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384490,Khách 106: À là chị gửi chị khỏi trả tiền ship phải không em,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384491,Chị đọc kĩ thông tin em gửi nhé! Chị lưu ý ship thường đừng ship nhanh vì phí ship sẽ cao nha chị! Chị gửi về vui lòng để thông tin người gửi là tên facebook & sdt đặt hàng nha!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384492,"Đơn hàng mình gửi về shop ĐỖ HOÀI PHƯƠNG Đ/c :67/4 đường 30/4 kp2 phường trung dũng tp Biên Hòa Đồng Nai Sdt:xxxxx Ghi chú giúp em là hàng lỗi bên dưới cục hàng, kèm theo tờ bill tiền ngoài cục hàng  và để đầy đủ thông tin giúp e ạ: tên facebook đặt hàng & sđt đặt hàng. Phí SHIP hàng lỗi bên e sẽ chịu (trường hợp bên giao hàng bắt trả trước thì để thu hộ tiền ship giúp e nhé ) .LUU Ý MÌNH KHÔNG GUI BÊN GIAO HÀNG NHANH GIÚP E VÌ PHÍ RẤT CAO và KHÔNG THU COD giá trị hàng. Sau khi nhận được hàng c gửi về bên e sẽ gọi lại và giải quyết cho c luôn ạ!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384493,Khách 106: Mà e gửi sét vét,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384494,Khách 106: Nè e chị đặt mẫu này nè,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384495,onversation: Khách 107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384496,Khách 107: Mai e hỏi lại nếu còn áo thun thì dồn đơn hộ e nha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384497,Khách 107: Shop giữ hộ e nhé quần mã 04-M ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384498,Khách 107: E có 1 đơn quần jeans đã cọc 35k nha shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384499,Khách 107: Dạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384500,"Dạ hiện bên e chưa kiểm kê được số lương để check ib, mai chị nt lại giúp e nha. Còn nếu mình có đơn trên live thì mai bên e mới soạn và gọi chị đợi giúp e ạ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384501,Khách 107: Shop còn 2 mẫu áo này k ạ cho e mua mỗi loại 1 cái nha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384502,"Khách 107: Shop gọi lại giúp e nha,, e thấy shop gọi nhỡ ạ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384503,Khách 107: Ok chị giữ đơn tối qua giúp e nhé e cọc 35k rồi c nhé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384504,Khách 107: Mấy bạn nghỉ rồi hả c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384505,Khách 107: C ơi sdt khiếu nại k ai bắt máy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384506,Khách 107: Ok ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384507,ĐÃ TRỪ 35K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384508,Khách 107: Ok c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384509,ĐƠN SAU TRỪ 35K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384510,e nhận dc ck r ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384511,Cảm phiền chị đợi giúp em một xíu nhé! Em xác nhận sẽ báo lại chị liền ạ! Em cảm ơn chị ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384512,"Khách 107: E có đơn đã ck rồi 270k c cho đi chung luôn nhé, thanks",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384513,Khách 107: Ok c e ck liền,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384514,Khách 107: Ok ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384515,Dạ chị mẫu này bên shop tạm hết ạ.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384516,"Khách 107: Mình còn đầm nay k ạ,, cho e 1 cái đi chung đơn hôm nay luôn nha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384517,Khách 107: Tổng shop giữ hộ mình 2 món nhé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384518,Khách 107: Dạ vậy mình ck cho shop trước nha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384519,dạ mẫu này 159k ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384520,Khách 107: E có 1 đơn đã ck nhờ shop giữ hộ nữa ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384521,Khách 107: Vậy mẫu này còn shop báo giá e ck trước luôn nha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384522,Khách 107: Dạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384523,"Dạ chị mẫu này bên shop tạm hết ạ. Khi nào về lại chị Phương sẽ live lại ạ, lúc đó chị đặt lại giúp e nha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384524,"Khách 107: Cái này hôm qua e bình luận mà k bik nghe đọc,, nếu còn thì giao giúp e luôn nha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384525,Khách 107: Cho e cái đầm đỏ này nha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384526,Dạ shop còn mẫu đầm đỏ này thôi ạ. Những mẫu còn lại tạm hết ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384527,Khách 107: Mình còn đầm này k ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384528,Cảm ơn bạn đã nhắn tin. Chúng tôi hiện đang vắng mặt và sẽ trả lời bạn trong giờ làm việc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384529,Khách 107: Đầm đỏ này còn k shop ơi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384530,Khách 107: Quần mã 13 trắng size 28 còn k ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384531,Khách 107: Ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384532,e nhận dc r ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384533,"Khách 107: Chị kt tài khoản giúp e nhé,, e ck rồi ạ giữ đơn giúp e nha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384534,Chị chuyển khoản vui lòng để nội dung là tên facebook đặt hàng Nguyễn Ái Liên và gửi giúp em màn hình giao dịch để bên em check cho chị nhanh hơn nhé!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384535,e nhận dc r ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384536,Khách 107: Giữ hàng giúp e nha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384537,Khách 107: C check tk nha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384538,Chị chuyển khoản vui lòng để nội dung là tên facebook đặt hàng Nguyễn Ái Liên và gửi giúp em màn hình giao dịch để bên em check cho chị nhanh hơn nhé!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384539,Khách 107: Tối nay mình chuyển nha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384540,Khách 107: Gửi stk cho mình nha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384541,Bạn đang trả lời bình luận của người dùng về bài viết trên Trang của mình. Xem bình luận.(https://facebook.com/DoHoaiPhuong1613/videos/1647946885412403/?comment_id=743955176479766),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384542,e nhận rồi ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384543,Khách 107: Ok c nhé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384544,e check rồi báo c ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384545,Khách 107: Shop giữ hàng để e dồn đơn trên 500k gửi 1 lần cho freeship nhé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384546,"Đỗ Hoài Phương Boutique thường phản hồi lại trong 24h. Nếu Bạn muốn hỏi điều gì, hãy click vào nút ""Liên hệ tư vấn viên"" nhé.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384547,Khách 107: E gửi nhé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384548,"Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384549,ốt hàng (thông tin đầy đủ sđt + địa chỉ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384550,vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384551,251.730.9099.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384552,e nhân dc r ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384553,dạ e xác nhận rồi báo lại c nha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384554,Khách 107: Check giúp e nhé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384555,Khách 107: Ok c nhé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384556,987k nha c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384557,dạ okmc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384558,Khách 107: Nảy c chốt còn sót á,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384559,Khách 107: E có dx đọc tên đầm hoa này nữa ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384560,đơn c 802k ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384561,"Khách 107: Cho e tk ck nhé,, chốt đầm hoa đó luôn giúp e nha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384562,Khách 107: Đây shop nhé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384563,Khách 107: Chị ơi e còn 1 đầm hoa nữa ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384564,"Đỗ Hoài Phương Boutique thường phản hồi lại trong 24h. Nếu Bạn muốn hỏi điều gì, hãy click vào nút ""Liên hệ tư vấn viên"" nhé.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384565,"Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384566,ốt hàng (thông tin đầy đủ sđt + địa chỉ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384567,vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384568,251.730.9099.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384569,Da,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384570,Khách 107: Dạ vậy chị chốt đơn gửi địa chỉ cũ giúp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384571,Da,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384572,Khách 107: 2 mẫu này và quần jean 5837 hết luôn hả c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384573,E gưir địa chỉ cũ đk ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384574,Khách 107: Dạ vậy chị chốt đơn cho e luon nha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384575,Dạ hết r ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384576,"Khách 107: Mã quần jean 8537 còn k ạ, r lấy size M ạ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384577,"Khách 107: Những mẫu này e đặt mà chưa gọi ạ,, shop còn hàng k ạ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384578,"Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384579,ốt hàng (thông tin đầy đủ sđt + địa chỉ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384580,vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384581,251.730.9099.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384582,"Khách 107: Cho e hổ váy hoa này còn k thì dồn đơn giúp e luô. Nhé, e cám ơn",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384583,Khách 107: E đặt những đồ này chọ chốt dồn đơn giúp e nha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384584,"Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384585,ốt hàng (thông tin đầy đủ sđt + địa chỉ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384586,vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384587,251.730.9099.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384588,Cảm ơn bạn đã nhắn tin. Chúng tôi hiện đang vắng mặt và sẽ trả lời bạn trong giờ làm việc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384589,"Khách 107: Địa chỉ ship hàng của e là 373/1/17 thống nhất,p.11,gò vấp hcm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384590,xx Ái Liên,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384591,onversation: Khách 108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384592,Khách 108: còn lấy e size S ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384593,"Dạ hiện bên e chưa kiểm kê được số lương để check ib, mai chị nt lại giúp e nha. Còn nếu mình có đơn trên live thì mai bên e mới soạn và gọi chị đợi giúp e ạ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384594,Khách 108: còn k c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384595,"Dạ chị mẫu này bên shop tạm hết ạ. Khi nào về lại chị Phương sẽ live lại ạ, lúc đó chị đặt lại giúp e nha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384596,Khách 108: còn k ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384597,"Dạ chị mẫu này bên shop tạm hết ạ. Khi nào về lại chị Phương sẽ live lại ạ, lúc đó chị đặt lại giúp e nha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384598,Khách 108: sét còn k ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384599,Khách 108: có ng gọi rồi ạ.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384600,"Dạ do số lượng hàng nhiều nên mấy bạn vẫn đang gọi, chị chịu khó đợi giúp em nhé!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384601,Khách 108: có đơn ngày 12.sao k thấy gọi chốt đơn ạ.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384602,Dạ shop đã đi đơn rồi ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384603,Khách 108: 14/3 khu phố Đông B.Đông Hòa.Dĩ an .Bình Dươngxxxxx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384604,Khách 108: gửi cho e luôn c nha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384605,check ib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384606,ng xinh iu 219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384607,Khách 108: ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384608,"Em chốt đơn hàng túi hồng cho mình rồi chị nhé .Vì đơn hàng chốt qua tin nhắn nên bên e sẽ không gọi điện lại .Hàng chốt sẽ gói đi hàng liền nên chị tổng bill một lần giúp em .( Lưu ý bên em không ktra hàng trước khi nhận ,CÓ ĐƠN TRÊN LIVE c nhớ nhăc ạ , sau khi nhận hàng có vấn đề liên hệ hotline bên e để giải quyết ) Cám ơn chị ạ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384609,"Dạ chị mẫu này bên shop tạm hết ạ. Khi nào về lại chị Phương sẽ live lại ạ, lúc đó chị đặt lại giúp e nha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384610,Khách 108: Liên hệ tư vấn viên,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384611,Khách 108: Liên hệ tư vấn viên,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384612,Khách 108: thêm áo hồng ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384613,Khách 108: gửi cho e để trong tuần này e nhận dc ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384614,Khách 108: 14/3 khu phố Đông B.Đông Hòa.Dĩ an.Bình Dươngxxxxx .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384615,Dạ còn nha chị Nguyễn Yến Nhi  . Mình đặt hàng để lại SĐT và ĐỊA CHỈ để bên em lên đơn cho mình ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384616,Khách 108: mã túi 31 màu hồng.e có đặt nhưng k nghe gọi tên.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384617,"Dạ chị mẫu này bên shop tạm hết ạ. Khi nào về lại chị Phương sẽ live lại ạ, lúc đó chị đặt lại giúp e nha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384618,Khách 108: lấy e cái hồng đi c ơi.e k có time coi live.huhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384619,Khách 108: sao ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384620,Khách 108: có chốt cho e k ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384621,Khách 108: e đặt trong tin nhắn ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384622,Khách 108: dạ chưa c ơi.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384623,Mình có đơn trên live không chị Nguyễn Yến Nhi . Trường hợp mình được đọc tên trên live không chốt trong tin nhắn giúp e nhé chị để tránh trường hợp bị trùng bill ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384624,Khách 108: lấy e túi hồng đi ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384625,Cảm ơn bạn đã nhắn tin. Chúng tôi hiện đang vắng mặt và sẽ trả lời bạn trong giờ làm việc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384626,Khách 108: nhưng còn k ạ.e muốn mua.chốt e cái đi ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384627,dạ túi chị Phương tặng thôi ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384628,Khách 108: còn túi hồng k ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384629,"Dạ chị mẫu này bên shop tạm hết ạ. Khi nào về lại chị Phương sẽ live lại ạ, lúc đó chị đặt lại giúp e nha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384630,Khách 108: e đặt túi này ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384631,Khách 108: e ơi có chốt đơn cho c chưa.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384632,Khách 108: 14/3.khu phố Đông B.Đông Hòa.Dĩ an.Bình Dươngxxxxx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384633,Khách 108: size M ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384634,dạ c đặt size gì ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384635,Khách 108: lấy sét này,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384636,Khách 108: sét còn k ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384637,Khách 108: Liên hệ tư vấn viên,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384638,Khách 108: sét còn k ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384639,"Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384640,ốt hàng (thông tin đầy đủ sđt + địa chỉ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384641,vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384642,251.730.9099.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384643,Khách 108: khoác len còn k ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384644,Hãy để lại tin nhắn và Đỗ Hoài Phương Boutique sẽ trả lời Bạn trong thời gian sớm nhất.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384645,Khách 108: Liên hệ tư vấn viên,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384646,"Đỗ Hoài Phương Boutique thường phản hồi lại trong 24h. Nếu Bạn muốn hỏi điều gì, hãy click vào nút ""Liên hệ tư vấn viên"" nhé.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384647,Khách 108: khoác còn k ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384648,"Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384649,ốt hàng (thông tin đầy đủ sđt + địa chỉ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384650,vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
